,user_id,timestamp,landing_page,converted,group
120956,695653,2017-01-14 03:47:20.767436,new_page,0,treatment
102344,795658,2017-01-05 12:32:17.301943,new_page,0,treatment
158896,844714,2017-01-19 13:24:05.789167,new_page,0,treatment
6195,822599,2017-01-15 07:41:59.851969,new_page,0,treatment
141138,904496,2017-01-06 06:46:13.559602,new_page,0,treatment
226931,801420,2017-01-08 14:24:56.373149,new_page,0,treatment
192730,943452,2017-01-16 15:04:48.797660,new_page,0,treatment
236317,753070,2017-01-02 18:57:46.064688,new_page,0,treatment
271529,877931,2017-01-11 20:42:27.448273,new_page,0,treatment
30426,878234,2017-01-07 05:03:12.446863,new_page,0,treatment
138452,904936,2017-01-03 13:19:08.380162,new_page,0,treatment
122858,739850,2017-01-16 08:13:24.016993,new_page,0,treatment
173866,751097,2017-01-06 18:40:50.040018,new_page,0,treatment
77039,904128,2017-01-03 15:54:09.229076,new_page,0,treatment
21580,936673,2017-01-10 10:56:21.220046,new_page,0,treatment
219084,707393,2017-01-07 01:04:28.694196,new_page,0,treatment
198820,781102,2017-01-03 08:38:13.515022,new_page,0,treatment
90103,822194,2017-01-22 02:07:09.256865,new_page,0,treatment
174813,889509,2017-01-16 01:26:49.744921,new_page,0,treatment
15276,713905,2017-01-08 19:12:18.107869,new_page,0,treatment
31751,916965,2017-01-13 16:35:05.256518,new_page,0,treatment
90478,694636,2017-01-21 00:00:14.030415,new_page,0,treatment
57476,785251,2017-01-21 14:06:55.301065,new_page,0,treatment
256172,783652,2017-01-13 13:23:41.366042,new_page,0,treatment
124344,735427,2017-01-15 16:40:20.548374,old_page,0,treatment
197373,861710,2017-01-17 09:22:09.873531,new_page,0,treatment
240742,659957,2017-01-22 22:38:40.684495,new_page,0,treatment
48673,641558,2017-01-22 01:16:19.974767,new_page,0,treatment
186320,929771,2017-01-23 11:25:41.202687,new_page,0,treatment
105656,891236,2017-01-09 00:24:04.252269,new_page,0,treatment
226174,888158,2017-01-10 11:34:56.027968,new_page,0,treatment
258731,940604,2017-01-03 21:16:44.119718,new_page,0,treatment
238022,785456,2017-01-17 10:36:26.052857,new_page,0,treatment
171017,933935,2017-01-21 20:12:53.077181,new_page,0,treatment
17497,686463,2017-01-22 14:01:31.144607,new_page,0,treatment
138971,922764,2017-01-17 01:40:38.999562,new_page,0,treatment
112953,858927,2017-01-22 13:24:20.390785,new_page,0,treatment
103670,676959,2017-01-22 03:48:06.622970,new_page,0,treatment
2987,676412,2017-01-18 14:31:37.192158,new_page,0,treatment
97342,663319,2017-01-07 06:01:15.929827,new_page,0,treatment
157819,769490,2017-01-05 10:05:43.023346,new_page,0,treatment
261683,859142,2017-01-19 13:57:26.043819,new_page,0,treatment
25004,815925,2017-01-04 07:14:36.331093,new_page,0,treatment
205774,762760,2017-01-11 22:27:17.855859,new_page,0,treatment
166928,731351,2017-01-17 19:34:31.494294,new_page,0,treatment
229777,676868,2017-01-18 11:13:11.842751,new_page,0,treatment
58499,692286,2017-01-19 07:22:06.925941,new_page,0,treatment
89874,915132,2017-01-23 14:39:21.528020,new_page,0,treatment
290608,646098,2017-01-05 12:12:28.459272,new_page,0,treatment
65178,781522,2017-01-23 06:01:19.223417,new_page,0,treatment
15668,705625,2017-01-21 08:38:08.906031,new_page,0,treatment
66736,861955,2017-01-03 16:50:43.833518,new_page,0,treatment
273710,797596,2017-01-13 17:41:12.450230,new_page,0,treatment
27282,884083,2017-01-16 04:32:18.708223,new_page,0,treatment
271106,880887,2017-01-09 17:21:25.238836,new_page,0,treatment
37541,901161,2017-01-16 16:03:32.001408,new_page,0,treatment
16707,784040,2017-01-02 14:32:18.181923,new_page,0,treatment
88502,945402,2017-01-15 11:01:07.298468,new_page,0,treatment
263076,846145,2017-01-11 09:57:51.767298,new_page,0,treatment
165384,882538,2017-01-18 18:34:10.738434,new_page,0,treatment
86593,801622,2017-01-13 13:06:40.286266,new_page,0,treatment
130046,890420,2017-01-12 06:44:03.151912,new_page,0,treatment
99661,668467,2017-01-07 13:22:52.473109,new_page,0,treatment
207091,835316,2017-01-14 10:14:17.058814,new_page,0,treatment
171078,908118,2017-01-07 17:53:45.420681,new_page,0,treatment
127122,633071,2017-01-20 05:35:09.058142,new_page,0,treatment
68054,895023,2017-01-14 02:32:33.807417,new_page,0,treatment
110553,749709,2017-01-06 01:47:39.753504,new_page,0,treatment
236096,710299,2017-01-19 00:17:24.814989,new_page,0,treatment
4142,683741,2017-01-07 19:03:16.923550,new_page,0,treatment
274809,910145,2017-01-09 11:50:11.289454,new_page,0,treatment
159184,876071,2017-01-17 11:36:40.961862,new_page,0,treatment
274107,860403,2017-01-06 00:57:04.381341,new_page,0,treatment
32524,882129,2017-01-21 18:39:57.401534,new_page,0,treatment
221021,897991,2017-01-13 08:43:24.020936,new_page,0,treatment
225225,638673,2017-01-23 14:47:23.359601,new_page,0,treatment
284916,944183,2017-01-14 15:23:23.161168,new_page,0,treatment
29427,795179,2017-01-12 18:34:58.085815,new_page,0,treatment
233925,747656,2017-01-18 18:28:28.652810,new_page,0,treatment
149342,771716,2017-01-24 05:56:02.364347,new_page,0,treatment
161276,674706,2017-01-20 23:09:21.813162,new_page,0,treatment
117334,671377,2017-01-14 10:06:56.051592,new_page,0,treatment
287405,935746,2017-01-04 00:40:25.707382,new_page,0,treatment
213483,687466,2017-01-08 13:57:54.457032,new_page,0,treatment
249172,867853,2017-01-06 02:45:57.216636,new_page,0,treatment
161285,788746,2017-01-20 16:20:28.929291,new_page,0,treatment
178680,791581,2017-01-22 06:20:57.451010,new_page,0,treatment
77047,739760,2017-01-05 21:46:27.901974,new_page,0,treatment
256909,828688,2017-01-22 22:30:46.130090,new_page,0,treatment
52387,632316,2017-01-03 01:28:35.195515,new_page,0,treatment
51888,804445,2017-01-19 13:15:26.930472,new_page,0,treatment
173392,817114,2017-01-21 22:20:25.871418,new_page,0,treatment
84843,854293,2017-01-12 13:42:09.855028,new_page,0,treatment
70731,845495,2017-01-10 03:38:26.322290,new_page,0,treatment
60171,642037,2017-01-17 01:07:56.893749,new_page,0,treatment
258529,730043,2017-01-03 23:56:11.745407,new_page,0,treatment
288524,812024,2017-01-10 04:00:59.107677,new_page,0,treatment
243647,726819,2017-01-09 11:25:56.691722,new_page,0,treatment
259952,754869,2017-01-09 13:07:16.647433,new_page,0,treatment
190810,920583,2017-01-21 11:55:30.154102,new_page,0,treatment
182210,798659,2017-01-23 16:29:49.820511,new_page,0,treatment
192725,815116,2017-01-12 04:01:06.456812,new_page,0,treatment
259716,663335,2017-01-19 16:38:06.409920,new_page,0,treatment
225135,803981,2017-01-02 19:25:27.243001,new_page,0,treatment
155732,674842,2017-01-15 11:26:32.318371,new_page,0,treatment
293187,920334,2017-01-22 13:06:27.449341,new_page,0,treatment
151178,825865,2017-01-03 23:30:32.680394,new_page,0,treatment
179608,720546,2017-01-21 09:28:45.079867,new_page,0,treatment
270705,820359,2017-01-04 12:28:23.997206,new_page,0,treatment
222315,698130,2017-01-18 06:44:25.159567,new_page,0,treatment
18826,823623,2017-01-17 22:13:09.176742,new_page,0,treatment
112316,910436,2017-01-17 12:38:41.978834,new_page,0,treatment
251842,924027,2017-01-18 07:01:01.364133,new_page,0,treatment
100746,789002,2017-01-22 01:56:52.852465,new_page,0,treatment
243145,903371,2017-01-07 19:50:16.539643,new_page,0,treatment
249113,687169,2017-01-19 13:16:39.769541,new_page,0,treatment
26526,887466,2017-01-13 17:49:58.903424,new_page,0,treatment
212454,710687,2017-01-03 20:08:47.881468,new_page,0,treatment
11682,803106,2017-01-11 11:07:56.968312,new_page,0,treatment
150116,777427,2017-01-21 14:05:15.576362,new_page,0,treatment
149931,875395,2017-01-15 00:03:44.059371,new_page,0,treatment
1397,864164,2017-01-14 02:56:07.605433,new_page,0,treatment
237072,848951,2017-01-02 17:29:21.382901,new_page,0,treatment
202005,804602,2017-01-11 12:52:35.289477,new_page,0,treatment
279956,883905,2017-01-16 04:05:43.374829,new_page,0,treatment
228290,878429,2017-01-15 04:26:19.946146,new_page,0,treatment
277783,693865,2017-01-11 06:37:32.441349,new_page,0,treatment
188449,870255,2017-01-07 09:53:05.332501,new_page,0,treatment
150577,727802,2017-01-09 05:11:07.453665,new_page,0,treatment
213421,774742,2017-01-22 23:52:42.386756,new_page,0,treatment
103461,816717,2017-01-09 18:49:06.745428,new_page,0,treatment
182501,941718,2017-01-07 14:58:28.666667,new_page,0,treatment
3110,839784,2017-01-17 18:08:13.416475,new_page,0,treatment
109382,787163,2017-01-21 06:31:20.164817,new_page,0,treatment
154906,837209,2017-01-15 02:00:19.142848,new_page,0,treatment
209750,770608,2017-01-23 16:46:25.864906,new_page,0,treatment
15207,754934,2017-01-14 11:29:36.324359,new_page,0,treatment
227218,737716,2017-01-11 10:34:17.535386,new_page,0,treatment
127666,747210,2017-01-11 03:38:50.463369,new_page,0,treatment
221535,682305,2017-01-16 01:54:16.009293,new_page,0,treatment
242898,744405,2017-01-13 20:01:14.508799,new_page,0,treatment
137581,632242,2017-01-09 18:27:19.060865,new_page,0,treatment
164919,923119,2017-01-07 04:19:20.322184,new_page,0,treatment
116300,670491,2017-01-13 14:50:45.226450,new_page,0,treatment
8584,886949,2017-01-08 03:22:47.636448,new_page,0,treatment
95589,892622,2017-01-06 22:27:00.567559,new_page,0,treatment
232865,860851,2017-01-07 18:33:36.886401,new_page,0,treatment
247588,927405,2017-01-06 21:33:37.900060,new_page,0,treatment
244551,826417,2017-01-05 12:05:02.459465,old_page,0,treatment
261391,890103,2017-01-15 11:27:30.482450,new_page,0,treatment
121118,729112,2017-01-23 09:10:51.126923,new_page,0,treatment
276416,934489,2017-01-06 05:19:39.807538,new_page,0,treatment
75742,838158,2017-01-14 16:56:57.798074,new_page,0,treatment
17010,713464,2017-01-14 17:41:10.377125,new_page,0,treatment
34707,746913,2017-01-21 06:28:14.138785,new_page,0,treatment
41642,802563,2017-01-18 05:55:00.480198,new_page,0,treatment
32046,927022,2017-01-17 01:13:37.252498,new_page,0,treatment
69664,700973,2017-01-08 05:50:53.205509,new_page,0,treatment
93438,722733,2017-01-09 12:01:50.512830,new_page,0,treatment
45386,649884,2017-01-03 01:16:16.907480,new_page,0,treatment
111213,890323,2017-01-13 08:14:02.315588,new_page,0,treatment
61112,696360,2017-01-12 01:08:56.763262,new_page,0,treatment
127040,761266,2017-01-05 00:15:27.178246,new_page,0,treatment
63452,648651,2017-01-10 23:29:22.420178,new_page,0,treatment
26472,744588,2017-01-18 13:07:40.898554,new_page,0,treatment
149500,679631,2017-01-18 05:40:39.150045,new_page,0,treatment
276027,900448,2017-01-05 04:07:53.822095,new_page,0,treatment
256839,632440,2017-01-09 01:14:54.304963,new_page,0,treatment
18073,896859,2017-01-19 18:14:51.007320,new_page,0,treatment
183630,769032,2017-01-15 03:37:08.593111,new_page,0,treatment
12244,644011,2017-01-18 18:44:40.503075,new_page,0,treatment
238987,810106,2017-01-14 04:18:38.853278,new_page,0,treatment
77599,771224,2017-01-19 07:40:39.483766,new_page,0,treatment
29862,933223,2017-01-08 11:59:08.297091,new_page,0,treatment
206667,674694,2017-01-03 20:57:29.430152,new_page,0,treatment
112975,927781,2017-01-08 01:58:26.590523,new_page,0,treatment
140070,688431,2017-01-23 01:45:12.481101,new_page,0,treatment
240004,864314,2017-01-07 07:57:12.448651,new_page,0,treatment
259492,901714,2017-01-11 12:28:28.979213,new_page,0,treatment
111545,687762,2017-01-16 13:21:22.792965,new_page,0,treatment
95319,848731,2017-01-21 09:58:42.701713,new_page,0,treatment
224449,894477,2017-01-05 09:47:56.895283,new_page,0,treatment
39561,631974,2017-01-13 02:24:12.230656,new_page,0,treatment
143985,707452,2017-01-06 21:21:19.752950,new_page,0,treatment
77387,761317,2017-01-08 20:53:07.906274,new_page,0,treatment
21279,833625,2017-01-22 00:55:32.152022,new_page,0,treatment
280776,853259,2017-01-09 10:16:30.972029,new_page,0,treatment
87535,757972,2017-01-12 07:52:57.867335,new_page,0,treatment
197770,817600,2017-01-15 02:10:16.846969,new_page,0,treatment
234189,652175,2017-01-18 11:55:35.827276,new_page,0,treatment
199195,803032,2017-01-09 17:11:50.849824,new_page,0,treatment
281469,921082,2017-01-07 06:11:53.974856,new_page,0,treatment
232167,637468,2017-01-11 10:28:52.843047,new_page,0,treatment
9625,927702,2017-01-17 00:35:02.663895,new_page,0,treatment
95231,650598,2017-01-08 22:56:03.403724,new_page,0,treatment
224068,941001,2017-01-12 01:22:39.830441,new_page,0,treatment
283636,635234,2017-01-21 06:44:34.296005,new_page,0,treatment
283171,926764,2017-01-23 16:14:48.325139,new_page,0,treatment
10810,639407,2017-01-21 09:19:21.722894,old_page,0,treatment
184355,640528,2017-01-24 05:28:47.760570,new_page,0,treatment
60083,690444,2017-01-16 19:14:38.563476,new_page,0,treatment
210749,916387,2017-01-21 08:12:11.426845,new_page,0,treatment
252984,717947,2017-01-15 07:42:34.182323,new_page,0,treatment
164556,904841,2017-01-18 11:59:36.972379,new_page,0,treatment
120967,919484,2017-01-03 23:00:50.560839,new_page,0,treatment
181758,840691,2017-01-14 13:23:03.213927,new_page,0,treatment
282150,794162,2017-01-21 18:32:42.497054,new_page,0,treatment
146542,765184,2017-01-16 08:15:40.009189,new_page,0,treatment
275442,797038,2017-01-03 04:08:34.153438,new_page,0,treatment
292242,777495,2017-01-21 02:14:25.748176,new_page,0,treatment
252038,772543,2017-01-19 16:49:27.694069,new_page,0,treatment
181471,729400,2017-01-12 02:56:23.575345,new_page,0,treatment
265951,717475,2017-01-06 08:19:04.493874,new_page,0,treatment
152218,784389,2017-01-09 12:29:01.619489,new_page,0,treatment
129981,706579,2017-01-06 00:47:04.494242,new_page,0,treatment
261932,658074,2017-01-05 20:59:10.316596,new_page,0,treatment
13429,866570,2017-01-11 15:26:28.070074,new_page,0,treatment
117832,881391,2017-01-07 11:07:34.685558,new_page,0,treatment
277031,706056,2017-01-09 16:17:36.254970,new_page,0,treatment
2728,873432,2017-01-13 23:31:11.863120,new_page,0,treatment
171845,648442,2017-01-03 20:45:39.621756,new_page,0,treatment
139532,777586,2017-01-09 01:24:20.037364,new_page,0,treatment
179724,780880,2017-01-22 08:10:37.918324,new_page,0,treatment
260234,797355,2017-01-07 18:44:10.735584,new_page,0,treatment
264347,735019,2017-01-16 00:30:16.016385,new_page,0,treatment
7432,650046,2017-01-23 15:05:22.474015,new_page,0,treatment
42603,734428,2017-01-02 17:10:13.485075,new_page,0,treatment
241276,796871,2017-01-17 10:05:35.541204,new_page,0,treatment
283097,724553,2017-01-22 03:07:51.782439,new_page,0,treatment
221370,878433,2017-01-09 00:59:44.235306,new_page,0,treatment
269535,769586,2017-01-05 13:30:32.247630,new_page,0,treatment
130747,913674,2017-01-14 03:19:25.448081,new_page,0,treatment
177922,718085,2017-01-20 20:43:00.635127,new_page,0,treatment
75231,808110,2017-01-18 11:35:44.689394,new_page,0,treatment
266594,709563,2017-01-15 18:49:24.462794,new_page,0,treatment
187532,802527,2017-01-17 03:21:34.469284,new_page,0,treatment
247658,806957,2017-01-04 20:30:18.883848,new_page,0,treatment
291449,890200,2017-01-17 10:33:30.600024,new_page,0,treatment
155611,863584,2017-01-11 21:59:57.735951,new_page,0,treatment
78945,915837,2017-01-16 08:59:53.597881,new_page,0,treatment
46812,755436,2017-01-16 18:52:40.793737,new_page,0,treatment
290838,922031,2017-01-23 11:27:34.067369,new_page,0,treatment
171026,903664,2017-01-07 16:02:51.045253,new_page,0,treatment
112576,835466,2017-01-05 14:45:39.591606,new_page,0,treatment
144595,824479,2017-01-04 18:23:07.609406,new_page,0,treatment
114967,836752,2017-01-24 05:14:57.050523,new_page,0,treatment
59458,906449,2017-01-17 12:14:23.104018,new_page,0,treatment
27354,819926,2017-01-23 16:24:35.084365,new_page,0,treatment
38323,743169,2017-01-11 10:32:15.217083,new_page,0,treatment
216577,770832,2017-01-04 19:26:45.537382,new_page,0,treatment
240729,774476,2017-01-13 19:33:33.772295,new_page,0,treatment
81564,733975,2017-01-08 11:58:30.811663,new_page,0,treatment
83869,834964,2017-01-23 20:44:17.226995,new_page,0,treatment
120339,930452,2017-01-09 06:21:08.384678,new_page,0,treatment
31483,907624,2017-01-03 08:41:18.852830,new_page,0,treatment
215922,944304,2017-01-10 21:59:48.474510,new_page,0,treatment
290294,666542,2017-01-19 16:04:24.838785,new_page,0,treatment
131270,833656,2017-01-20 03:39:07.914169,new_page,0,treatment
49994,847613,2017-01-05 03:27:43.563269,new_page,0,treatment
163451,945303,2017-01-11 08:23:14.187768,new_page,0,treatment
251058,719518,2017-01-05 22:40:52.020538,new_page,0,treatment
203467,846387,2017-01-21 01:55:01.437341,new_page,0,treatment
209144,701451,2017-01-20 08:05:41.938069,new_page,0,treatment
86620,853557,2017-01-08 06:29:55.260414,new_page,0,treatment
47436,740498,2017-01-16 16:58:37.971876,new_page,0,treatment
43354,686201,2017-01-11 14:34:25.270429,new_page,0,treatment
249700,664922,2017-01-23 02:18:53.333494,new_page,0,treatment
48407,769412,2017-01-22 22:10:02.518740,new_page,0,treatment
9723,918537,2017-01-02 23:57:36.349956,new_page,0,treatment
238788,845709,2017-01-07 12:26:51.568359,new_page,0,treatment
285602,727796,2017-01-02 22:42:34.716531,new_page,0,treatment
261982,678285,2017-01-17 12:13:38.406477,new_page,0,treatment
133972,719065,2017-01-14 09:14:16.985064,new_page,0,treatment
195757,746604,2017-01-14 07:58:28.456772,new_page,0,treatment
209079,686266,2017-01-22 00:06:13.157751,new_page,0,treatment
196226,632156,2017-01-12 14:35:29.506775,new_page,0,treatment
134359,923748,2017-01-14 22:25:32.944637,new_page,0,treatment
273383,864573,2017-01-20 03:19:58.679327,new_page,0,treatment
288834,781806,2017-01-13 11:57:14.016042,new_page,0,treatment
131363,926768,2017-01-03 09:45:28.271332,new_page,0,treatment
58214,807039,2017-01-23 12:08:35.343741,new_page,0,treatment
73755,781389,2017-01-22 07:15:57.391517,new_page,0,treatment
275112,643866,2017-01-16 17:36:11.172081,new_page,0,treatment
266842,874935,2017-01-04 16:17:09.619748,new_page,0,treatment
270211,697748,2017-01-05 16:42:34.546376,new_page,0,treatment
276417,768715,2017-01-14 14:19:44.011907,new_page,0,treatment
280869,856479,2017-01-14 11:53:31.155660,new_page,0,treatment
12235,857288,2017-01-06 00:02:38.389278,new_page,0,treatment
272641,920651,2017-01-21 06:48:36.876277,new_page,0,treatment
218117,723918,2017-01-23 08:15:19.900459,new_page,0,treatment
204336,692950,2017-01-23 04:58:14.583089,new_page,0,treatment
136322,878360,2017-01-06 18:52:52.666460,new_page,0,treatment
256184,793585,2017-01-10 14:27:05.379775,new_page,0,treatment
28707,910379,2017-01-20 02:55:13.897776,new_page,0,treatment
289948,812914,2017-01-07 22:44:10.391681,new_page,0,treatment
124487,944174,2017-01-05 06:57:42.598294,new_page,0,treatment
261552,640120,2017-01-05 08:00:27.268693,new_page,0,treatment
210693,878024,2017-01-07 05:01:48.991283,new_page,0,treatment
123035,897540,2017-01-16 05:17:21.340798,new_page,0,treatment
134907,678595,2017-01-14 02:20:03.040434,new_page,0,treatment
253387,637008,2017-01-16 13:19:01.481946,new_page,0,treatment
175193,635958,2017-01-12 23:39:00.727603,new_page,0,treatment
188811,633731,2017-01-06 09:32:15.968757,new_page,0,treatment
108528,745110,2017-01-16 13:28:03.867278,new_page,0,treatment
83504,851730,2017-01-09 04:19:53.477941,new_page,0,treatment
72160,942328,2017-01-22 22:04:43.127609,new_page,0,treatment
92420,657975,2017-01-10 15:39:59.125021,new_page,0,treatment
217002,741102,2017-01-19 00:42:31.454819,old_page,0,treatment
152443,721801,2017-01-12 20:48:25.821307,new_page,0,treatment
10192,862552,2017-01-04 01:48:25.298968,new_page,0,treatment
95381,775400,2017-01-23 15:59:13.327374,new_page,0,treatment
147904,632977,2017-01-16 21:47:42.491446,new_page,0,treatment
178363,646015,2017-01-21 05:33:00.334446,new_page,0,treatment
189443,836040,2017-01-16 22:20:50.394292,new_page,0,treatment
233084,648605,2017-01-22 12:17:27.033816,new_page,0,treatment
110459,846315,2017-01-07 14:21:54.817385,new_page,0,treatment
25658,757203,2017-01-03 12:24:31.966716,new_page,0,treatment
275902,759747,2017-01-13 16:31:50.969436,new_page,0,treatment
124052,827284,2017-01-02 23:03:35.077975,new_page,0,treatment
78594,796387,2017-01-08 19:39:53.211815,new_page,0,treatment
106017,712045,2017-01-16 13:46:04.826681,new_page,0,treatment
132770,904493,2017-01-23 08:31:59.610764,old_page,0,treatment
263767,646738,2017-01-19 16:20:06.314984,new_page,0,treatment
222539,844727,2017-01-21 08:33:58.820064,new_page,0,treatment
214542,691427,2017-01-22 04:56:32.667444,new_page,0,treatment
183665,787555,2017-01-20 05:54:29.084106,new_page,0,treatment
138558,812919,2017-01-03 12:44:47.487989,new_page,0,treatment
236730,868031,2017-01-14 08:09:51.801914,new_page,0,treatment
146480,885395,2017-01-12 03:20:48.914448,new_page,0,treatment
247755,697678,2017-01-12 19:43:06.810012,new_page,0,treatment
248714,735869,2017-01-16 11:28:56.158183,new_page,0,treatment
38216,824564,2017-01-05 18:21:36.503595,new_page,0,treatment
250321,797357,2017-01-05 06:35:04.544683,new_page,0,treatment
210561,642693,2017-01-05 15:13:14.843508,new_page,0,treatment
95340,779723,2017-01-04 15:25:43.831396,new_page,0,treatment
286012,907319,2017-01-17 03:32:46.694165,new_page,0,treatment
158874,653617,2017-01-15 10:18:57.070714,new_page,0,treatment
190044,777216,2017-01-03 01:12:15.137544,new_page,0,treatment
277178,743577,2017-01-14 12:05:53.199469,new_page,0,treatment
27373,727686,2017-01-22 23:20:32.096779,new_page,0,treatment
108143,654666,2017-01-14 20:10:23.758293,new_page,0,treatment
131649,738022,2017-01-17 21:17:17.423254,new_page,0,treatment
238596,804900,2017-01-04 15:05:28.765097,new_page,0,treatment
198205,710134,2017-01-08 22:53:21.607214,new_page,0,treatment
115680,745842,2017-01-22 14:55:11.573558,new_page,0,treatment
130508,940643,2017-01-20 13:00:24.620252,new_page,0,treatment
117355,634212,2017-01-04 11:05:12.621494,new_page,0,treatment
54240,645795,2017-01-06 12:02:25.097726,new_page,0,treatment
143469,805540,2017-01-11 01:42:45.173105,new_page,0,treatment
201186,918434,2017-01-11 07:16:35.869896,new_page,0,treatment
37868,940221,2017-01-03 21:58:05.430675,new_page,0,treatment
188648,758022,2017-01-10 11:29:00.017312,new_page,0,treatment
16497,878952,2017-01-15 15:37:56.332813,new_page,0,treatment
32002,847530,2017-01-11 04:58:42.266507,new_page,0,treatment
7384,717903,2017-01-05 12:48:45.147999,new_page,0,treatment
148420,637914,2017-01-08 14:38:53.663532,new_page,0,treatment
101111,748015,2017-01-21 08:34:32.261360,new_page,0,treatment
3307,781628,2017-01-12 04:21:39.478367,new_page,0,treatment
40598,870138,2017-01-14 19:36:42.895208,new_page,0,treatment
175368,836618,2017-01-11 09:29:55.876997,new_page,0,treatment
107192,647997,2017-01-14 23:29:49.727586,new_page,0,treatment
155967,718047,2017-01-22 19:32:10.395038,new_page,0,treatment
107872,697718,2017-01-09 18:23:03.270292,new_page,0,treatment
272445,829405,2017-01-21 19:50:10.660270,new_page,0,treatment
26362,630216,2017-01-06 20:06:40.102195,new_page,0,treatment
26882,849681,2017-01-04 12:49:56.156099,new_page,0,treatment
35494,865452,2017-01-08 08:34:23.110614,new_page,0,treatment
158172,849773,2017-01-17 20:44:02.404531,new_page,0,treatment
213702,687058,2017-01-13 04:52:23.261178,new_page,0,treatment
279156,775062,2017-01-22 13:22:55.829872,new_page,0,treatment
194342,772486,2017-01-04 02:35:18.315370,new_page,0,treatment
241718,758957,2017-01-17 02:22:20.185592,new_page,0,treatment
37805,857305,2017-01-10 06:56:08.053288,new_page,0,treatment
54368,730250,2017-01-13 14:44:02.948713,new_page,0,treatment
252246,699475,2017-01-08 11:01:48.723794,new_page,0,treatment
78318,829153,2017-01-13 17:39:12.688549,new_page,0,treatment
175566,796017,2017-01-22 07:31:50.834232,new_page,0,treatment
63267,863378,2017-01-06 07:16:52.353810,new_page,0,treatment
270703,920194,2017-01-06 18:39:27.733035,new_page,0,treatment
161736,917561,2017-01-08 03:54:56.693598,new_page,0,treatment
71072,933558,2017-01-12 13:47:06.748786,new_page,0,treatment
259655,706552,2017-01-03 07:37:32.894219,new_page,0,treatment
243632,772969,2017-01-10 22:24:04.578738,new_page,0,treatment
177029,819293,2017-01-18 18:11:15.176292,new_page,0,treatment
202459,837625,2017-01-04 04:21:22.107667,new_page,0,treatment
223007,708108,2017-01-05 15:22:20.877325,new_page,0,treatment
95961,642144,2017-01-05 12:52:54.200849,new_page,0,treatment
107858,842940,2017-01-10 04:44:04.089634,new_page,0,treatment
267722,878816,2017-01-07 14:34:24.272744,new_page,0,treatment
223879,908566,2017-01-09 16:10:59.940802,new_page,0,treatment
141059,709826,2017-01-04 21:28:51.627184,new_page,0,treatment
201047,641473,2017-01-12 08:02:03.476212,new_page,0,treatment
22100,720901,2017-01-03 19:32:23.618198,new_page,0,treatment
205855,839161,2017-01-05 17:27:12.361624,new_page,0,treatment
261444,747982,2017-01-21 16:38:35.011888,new_page,0,treatment
275402,805751,2017-01-15 20:35:33.674452,new_page,0,treatment
3041,691956,2017-01-17 06:45:52.610741,new_page,0,treatment
4224,661288,2017-01-20 19:38:06.121993,new_page,0,treatment
196884,842483,2017-01-23 14:47:49.363158,new_page,0,treatment
190516,859514,2017-01-23 00:43:21.410782,new_page,0,treatment
132667,714965,2017-01-19 16:06:00.309507,new_page,0,treatment
140690,650467,2017-01-22 20:25:49.562104,new_page,0,treatment
181885,735464,2017-01-06 10:32:20.707603,new_page,0,treatment
159659,748384,2017-01-18 09:04:55.011790,new_page,0,treatment
17869,851636,2017-01-19 17:10:05.271173,new_page,0,treatment
264826,746399,2017-01-20 14:21:14.393069,new_page,0,treatment
255659,713163,2017-01-15 03:00:07.983640,new_page,0,treatment
134250,714759,2017-01-07 17:00:56.373952,new_page,0,treatment
74529,721383,2017-01-20 15:42:08.379587,new_page,0,treatment
185573,939126,2017-01-13 15:27:13.912246,new_page,0,treatment
233343,810343,2017-01-13 18:53:28.220678,new_page,0,treatment
85713,825611,2017-01-13 02:04:07.705430,new_page,0,treatment
178189,650691,2017-01-02 18:44:34.729568,new_page,0,treatment
111851,820376,2017-01-11 14:44:40.749104,new_page,0,treatment
141137,848522,2017-01-18 13:22:12.126649,new_page,0,treatment
32161,788153,2017-01-22 03:11:03.597884,new_page,0,treatment
186290,898323,2017-01-06 06:38:38.489095,new_page,0,treatment
280685,872796,2017-01-20 06:57:12.990950,new_page,0,treatment
1219,922879,2017-01-07 18:07:05.619887,new_page,0,treatment
9543,919547,2017-01-11 19:01:25.957304,new_page,0,treatment
69977,899052,2017-01-20 07:31:52.889616,new_page,0,treatment
288349,651957,2017-01-06 04:41:19.645552,new_page,0,treatment
231472,634302,2017-01-09 15:44:28.031706,new_page,0,treatment
160145,832035,2017-01-19 18:55:20.161314,new_page,0,treatment
293383,851196,2017-01-05 03:14:28.161270,new_page,0,treatment
154176,895341,2017-01-23 05:32:17.955260,new_page,0,treatment
92864,669459,2017-01-24 10:03:49.723784,new_page,0,treatment
33902,716063,2017-01-09 02:45:33.688798,new_page,0,treatment
250576,632602,2017-01-11 10:02:38.616952,new_page,0,treatment
159237,885930,2017-01-09 23:23:40.464916,new_page,0,treatment
257275,892672,2017-01-05 16:25:53.410388,new_page,0,treatment
178076,708587,2017-01-03 22:33:09.932457,new_page,0,treatment
172309,760819,2017-01-17 18:15:42.876404,new_page,0,treatment
20626,706706,2017-01-12 19:45:26.497469,new_page,0,treatment
32358,858905,2017-01-15 16:23:38.751437,new_page,0,treatment
15469,678836,2017-01-18 13:44:02.075476,new_page,0,treatment
